Date,Store_ID,Product_Category,Daily_Sales,Temperature,Rainfall,Humidity,Wind_Speed,Weather_Condition
2023-02-08 00:50:14,5,Beverages,2524,15.207329879598415,17.8258539092606,60.64067790322197,23.162891966308436,Cloudy
2022-04-25 10:43:26,4,Electronics,1130,25.984670743738658,12.750760381692057,54.67317532051213,24.71014742634908,Sunny
2023-04-22 13:05:41,3,Electronics,1870,17.597534213729805,11.462255403973998,42.59773178943027,22.378160451309483,Sunny
2022-02-10 19:53:25,5,Snacks,1992,21.065493007225676,3.883186051391745,41.67496269412206,10.987407498663346,Sunny
2023-11-26 21:54:18,2,Electronics,3274,34.27780495889708,7.438329954878801,84.84339796941009,6.791539217093527,Sunny
2022-01-26 23:22:55,3,Electronics,1070,29.679127990885164,17.432519029856685,76.58645402058337,20.962413926068454,Cloudy
2022-11-22 09:13:24,2,Home Supplies,955,33.0148538150277,16.918166412979645,82.73077858529686,13.8606889147579,Cloudy
2022-11-16 15:10:12,4,Home Supplies,3504,22.317234971219936,15.337539152194813,89.29339061010847,17.380398353207607,Rainy
2022-05-25 03:24:29,5,Beverages,4385,25.795861009653308,8.292316626520527,80.18226128445936,15.516827611776296,Rainy
2023-01-26 16:34:24,3,Snacks,2855,29.79439314469902,10.236296381721884,47.768571119381434,20.15363404920398,Cloudy
2022-09-09 23:04:50,3,Home Supplies,419,25.29566913060545,4.111964599339942,53.12224856809576,17.570513498553485,Sunny
2022-04-14 17:33:57,1,Electronics,4235,22.761083331710235,4.769636751751991,48.70670201383658,17.64028111580559,Rainy
2023-03-14 00:50:15,5,Electronics,2129,21.90456385729172,19.927798708704866,50.60521073842426,18.823410199079532,Rainy
2022-07-04 05:28:13,1,Clothing,2793,22.233397265989012,13.64448063685832,80.38643672146799,21.630995899157018,Rainy
2023-04-19 00:28:29,2,Clothing,3105,22.318786272772897,9.06251166426346,48.159617937373135,21.965538295217353,Rainy
2022-06-10 19:37:58,4,Home Supplies,4530,34.039916848340326,11.290816513608373,80.2984946151751,18.791802241136992,Cloudy
2022-10-31 15:09:37,1,Beverages,3012,17.475216944567293,16.45041370746632,60.13472161408336,20.472466299397478,Sunny
2022-11-30 03:40:22,3,Electronics,620,19.970613887567016,17.63615381123599,79.35143503166667,18.46317338252736,Rainy
2022-04-16 08:04:14,5,Snacks,4878,19.797773544220387,18.580952001244903,44.34140840090869,22.118362994923658,Rainy
2023-09-18 07:16:04,3,Snacks,4291,16.75744376415049,6.859497474208318,64.37621803590852,19.939370455863955,Sunny
2022-07-04 08:45:21,1,Snacks,436,16.41396112484388,1.9468113339447957,78.00510661270259,19.665695073067887,Cloudy
2023-11-02 09:15:38,1,Electronics,3024,29.400751103285934,6.044178726204008,74.22372751353247,14.18041640562432,Rainy
2023-07-30 11:44:06,1,Electronics,4941,22.35532507597498,5.685812824426697,42.8912118007246,19.770342094128218,Sunny
2022-05-05 21:02:56,3,Electronics,4201,24.61500289440466,9.11903295754416,77.41081496656028,8.660795656888391,Cloudy
2022-07-29 16:52:56,4,Home Supplies,1707,24.24233977208191,9.618948391920634,49.11091558232218,19.144291731884408,Rainy
2022-08-30 14:31:02,3,Electronics,2098,29.902173378181303,0.017432477912617816,50.25844358317131,23.702315712322683,Sunny
2022-11-01 18:23:21,1,Home Supplies,2656,31.6146618743586,1.147274991530809,71.3681529008462,20.51251467464183,Cloudy
2023-12-31 19:26:10,1,Clothing,3582,19.50978630583741,3.898041647036403,75.61760955800358,78.79894256165477,Rainy
2023-07-13 09:26:49,4,Snacks,1339,26.07216596570666,3.2660342828388633,80.49361075380176,5.950870299517746,Sunny
2022-05-28 03:42:43,4,Electronics,3425,33.02331926673764,7.891556855323028,84.60834310477632,11.615480554349842,Sunny
2023-08-06 04:03:04,3,Electronics,3110,25.63355781825519,,46.21050283993246,17.675042283576456,Cloudy
2022-08-29 17:00:56,4,Clothing,400,20.13728469105537,6.957942985754926,65.7792130501685,13.250721597001323,Rainy
2023-12-16 04:55:26,5,Home Supplies,1525,21.256012013538953,18.945722995992373,82.71024067517885,13.968322190003574,Rainy
2023-12-24 10:48:50,1,Beverages,4451,17.05416002250293,8.78297136985074,72.70640594747522,8.363187119062514,Sunny
2023-07-17 18:28:08,2,Clothing,4601,31.203694392938758,4.430868177309753,85.3551392930222,9.94478080266991,Sunny
2022-11-09 15:53:07,5,Electronics,4469,21.440916153790294,14.785416856213025,55.835142008581755,24.93915211040448,Rainy
2022-04-07 05:40:41,1,Home Supplies,2304,21.17692856630243,15.404124825904383,60.534329284542935,24.097461177049443,Cloudy
2022-08-27 23:18:19,4,Snacks,597,28.89160456117776,5.208458884126959,68.42835269873045,13.034129337835791,Sunny
2022-06-27 15:22:47,4,Clothing,4446,23.349385005936995,7.07715610497136,83.65634319780291,15.085994108989333,Sunny
2023-10-06 03:38:41,3,Electronics,2842,16.758697692843903,5.3315610801957085,44.68849152334063,11.01256319040725,Sunny
2023-05-25 21:31:41,4,Snacks,2760,31.113029395238414,18.02454666144891,65.75497085971381,16.137342820212833,Rainy
2022-11-12 18:01:55,5,Electronics,2846,23.35932527001468,6.281982457813036,63.29833177805878,5.562107049974618,Cloudy
2022-11-09 16:34:04,3,Snacks,822,17.84864318616406,11.604137574552205,79.4520590878406,18.680877539742777,Sunny
2022-03-13 19:12:31,2,Beverages,1592,30.038773616916867,1.0874205950356264,48.11320845115311,7.359896859282977,Cloudy
2023-02-07 15:02:16,2,Home Supplies,3112,15.876524496289058,9.491672002953122,68.24340861184349,8.969364603025504,Rainy
2022-10-12 11:37:10,4,Home Supplies,1129,20.692542882282794,17.752286421620365,79.1222060904052,19.64844975614887,Sunny
2023-06-10 10:46:38,4,Snacks,3209,23.071934878926314,8.382961236361027,68.1074403884659,9.299111256319573,Sunny
2023-12-26 12:44:07,3,Clothing,2528,16.427112101066243,13.592525973993517,81.43700212383507,17.69482238847091,Sunny
2023-12-20 12:27:32,3,Snacks,4477,25.103285589377403,1.963253704733825,40.56559235014306,24.007951232962167,Sunny
2023-05-12 08:42:53,3,Beverages,4239,27.60947787071028,5.637658890258104,52.15410691242802,20.062352151885726,Sunny
2022-12-31 04:07:54,4,Home Supplies,3515,26.901220248060355,17.599966003982853,53.44376641738563,5.456394340431268,Rainy
2022-06-29 17:02:26,2,Snacks,3593,32.971714931336706,15.519036689696907,78.60274492333372,24.438758405121604,Rainy
2022-08-31 22:06:27,3,Clothing,4407,17.437803515280077,12.213896079924822,45.90687082434298,14.968532722815247,Sunny
2022-10-15 03:48:17,2,Beverages,4685,32.25599976884015,19.951671629945235,79.88586688045254,10.216023165697731,Cloudy
2022-03-01 04:28:37,4,Electronics,4680,15.43490334748686,0.2645098969728621,85.97731405830677,12.243937524183018,Sunny
2023-12-07 03:41:22,5,Clothing,4917,26.45680037199775,8.615669163961613,53.024762361839,23.693694232287314,Sunny
2023-10-25 08:46:34,4,Beverages,4870,20.177232573303627,0.7620693963077874,70.93174488149376,14.268325313795447,Rainy
2023-05-16 08:35:39,1,Electronics,4963,25.572730757630538,3.216380794824014,74.10027252603211,16.19605728251563,Sunny
2022-07-01 14:40:08,1,Beverages,4873,19.85604655839827,6.3403946480094975,71.75777611376776,12.881266176852833,Sunny
2023-04-28 13:46:15,4,Snacks,3434,29.586825599991293,19.02380584724446,55.81147486501152,23.72412638320395,Rainy
2022-05-17 10:05:05,2,Home Supplies,1804,15.738401566071708,15.2207086805044,83.75934934879348,14.67569762461819,Cloudy
2022-01-15 14:07:55,1,Home Supplies,4007,31.809017938399556,14.190826364425797,59.29888477177198,22.70758578202809,Sunny
2023-06-02 20:04:35,3,Electronics,4888,19.005652490065685,1.4782539602680034,52.743215168382534,12.74840382051022,Rainy
2023-07-23 14:37:55,5,Electronics,4536,24.504198876652403,12.971942194058904,42.30781604473503,9.072637471989538,Rainy
2022-10-26 06:19:54,4,Snacks,698,25.458675742007497,3.5093627201597832,58.89638870484979,6.624627195783292,Rainy
2022-05-01 18:08:10,5,Snacks,3202,16.083578498318566,,81.1425724050971,16.248320343708283,Sunny
2022-07-18 23:47:33,5,Beverages,4435,25.951079478892645,10.23126835842281,83.44404294372984,19.106242514120236,Sunny
2022-01-04 03:42:49,4,Home Supplies,4205,33.60800103955175,18.814692150666083,86.74042001602139,7.917927783954544,Cloudy
2022-05-11 05:55:26,2,Home Supplies,3622,30.01682876366521,0.7817001429028636,72.92506138804461,17.287570347300512,Sunny
2022-09-23 03:47:45,4,Snacks,2810,31.282100826999905,17.436107027093154,72.66045487057627,12.88919662664757,Rainy
2023-11-03 06:24:49,2,Beverages,1875,30.264225734934914,10.31069837507683,49.51566025973875,14.381966349655915,Cloudy
2023-09-16 12:32:38,2,Beverages,3916,16.252631867586913,1.8330480940252913,61.71419158727046,10.22631186945669,Cloudy
2022-11-19 09:09:41,1,Snacks,2393,26.817235478117368,18.830774130840386,81.64114329955933,16.33803299939033,Cloudy
2023-07-21 01:08:24,2,Electronics,341,28.969394261643572,15.735703739564286,45.25500163743438,7.272313816809726,Cloudy
2023-04-28 10:32:10,4,Beverages,2228,17.047328228867325,,73.65186840306075,16.144891005091868,Rainy
2023-02-05 05:14:58,1,Electronics,4360,17.787649993980907,0.858317726298623,62.292014423028405,15.482691777486426,Cloudy
2023-08-02 16:14:54,5,Snacks,3305,31.739844784456785,0.5182205087406477,47.064595695018255,5.497769639753511,Rainy
2023-06-10 00:35:31,2,Snacks,4080,25.329741257447655,6.840743568751844,56.75283954244554,15.4446187807093,Sunny
2023-07-11 15:02:36,5,Electronics,2182,28.607693890697877,15.26438835488638,85.91339728750333,24.801930164873443,Rainy
2023-09-05 21:21:21,4,Beverages,2856,20.316826060193012,,72.08259289744734,8.29109361653243,Cloudy
2022-05-24 18:22:51,4,Snacks,3340,16.807323922493023,2.893709389191139,82.00205026022047,5.886998804067227,Cloudy
2023-06-10 16:35:07,1,Clothing,1582,33.63675826784058,3.0410677042608936,82.1831164067909,12.832829196509381,Sunny
2022-03-17 00:22:03,3,Clothing,3196,21.705181493888503,9.377988126569486,83.41432797634923,23.69060918148658,Sunny
2022-02-11 05:49:11,4,Home Supplies,3033,34.950577561298395,8.737162410985423,44.12034984134904,13.528677385731854,Rainy
2023-12-20 00:28:14,5,Clothing,1262,17.516402509323086,17.819439661991602,76.56694187175682,23.878437498018698,Cloudy
2023-12-10 01:45:21,1,Electronics,3580,33.90756733184509,,65.17546056308286,10.124249835104012,Rainy
2023-02-21 16:23:26,1,Snacks,3144,27.073494702892127,13.341389519001833,40.431927053173915,22.023993315190506,Sunny
2022-07-09 04:18:12,1,Electronics,2823,16.589364609108603,9.594865444091262,86.32238704450293,18.68689224568192,Sunny
2022-06-10 16:36:27,5,Electronics,2125,28.10322719594433,11.939818944505188,60.19646974683691,7.4147254799022955,Rainy
2022-09-19 18:02:27,1,Home Supplies,2810,15.6452969663003,3.400369953188478,79.51796095279846,7.159407447350263,Rainy
2023-05-03 08:23:57,4,Home Supplies,4580,23.51769997834135,4.9134970169127445,71.42121556056617,24.10462442102772,Cloudy
2023-11-14 20:51:57,5,Snacks,1218,26.52900921164403,1.9916541976609659,62.87263520357979,6.864325163245044,Cloudy
2022-01-24 06:15:25,3,Electronics,2542,17.385435129750167,6.854367618209398,88.74630683054824,22.037712231585314,Rainy
2023-07-31 00:22:09,2,Beverages,351,31.875030467789202,,49.594672370070946,20.181629364078237,Rainy
2023-08-13 10:41:44,1,Snacks,3515,17.553472204812092,13.976199765369232,88.88716088124863,8.050214873109589,Sunny
2023-01-01 12:32:34,1,Beverages,2862,29.825892989893877,15.801826367018615,83.18324189379574,23.44631899365527,Cloudy
2022-11-06 00:19:30,3,Beverages,3056,26.26431151428348,14.261964915051488,79.29209794949497,22.093178872590116,Sunny
2023-03-26 13:58:29,1,Electronics,644,15.77392087527813,3.4443616193411764,42.45508312385333,5.877978107740091,Cloudy
2022-05-09 08:08:55,5,Clothing,2255,15.189486447795543,5.2813335837185456,50.072643497355244,11.782180624754126,Sunny
2023-07-28 20:58:42,4,Electronics,4585,17.85482870863214,9.038993685770755,46.1000577065376,13.966494446076116,Rainy
2023-02-02 16:26:18,5,Electronics,394,31.5317665475522,6.577055178677282,53.46803530022397,14.628396140178332,Rainy
2023-08-27 12:02:37,3,Home Supplies,830,22.164264738173863,1.8368624693384228,58.8656139425306,5.298440718571873,Cloudy
2022-10-29 21:06:18,5,Clothing,2689,15.946725561476711,7.412751401873459,72.40782314421878,6.382864685885412,Sunny
2023-10-18 12:32:44,5,Electronics,773,30.922198288665392,5.8909946278847825,48.83622445149431,19.952457453120694,Sunny
2023-10-04 02:49:54,3,Electronics,4785,19.39849329075428,12.711855946858858,40.074309650786425,9.996545938571902,Sunny
2022-02-09 16:39:06,3,Beverages,1760,15.137783240874342,12.524789616219412,85.47160892022372,8.906204088369034,Cloudy
2023-10-27 02:20:30,3,Electronics,2447,16.702183151378136,10.702581285762626,83.08164206260908,24.458748694850293,Cloudy
2022-05-14 14:47:57,4,Snacks,3706,20.341924630412844,8.985025569318628,62.34123272487675,6.79716133270265,Rainy
2023-07-08 02:12:24,3,Snacks,1385,22.743591687456217,14.111604705162337,84.33508972352382,15.717343272021886,Cloudy
2023-04-25 01:49:05,4,Home Supplies,4991,25.973241887818546,18.166433789569112,58.04792641877455,18.795255660379134,Cloudy
2023-05-21 16:18:06,1,Home Supplies,2609,25.196332848639354,5.704202143742869,58.459896960399746,11.401777925218486,Sunny
2023-10-07 00:18:28,1,Electronics,3783,17.98984932782589,16.871050840253947,66.98625873590169,24.729656040569687,Sunny
2022-09-28 18:37:53,1,Snacks,3403,15.672523170456842,0.9267590881653498,46.803917679329814,23.073445035483058,Cloudy
2022-08-24 20:00:19,2,Clothing,3104,18.75892150430358,17.29223337561556,72.86159871404124,14.09868279715324,Rainy
2023-12-27 21:50:05,3,Clothing,3079,33.02924135561119,3.8356251196791114,57.28374524687936,17.85219730717843,Cloudy
2022-01-16 06:07:00,1,Home Supplies,2634,17.7862731610712,14.202106007532056,61.25989591528531,6.613791260121101,Cloudy
2023-06-11 23:39:11,5,Beverages,4214,32.36685615258929,10.196904921140742,82.91355274931723,15.982861096093089,Sunny
2023-11-22 20:19:26,5,Electronics,4498,25.852344998687066,18.558461088123906,80.73143656767581,13.689449992970328,Rainy
2022-01-15 18:55:09,3,Home Supplies,3305,15.72151965548638,11.804461959920774,42.19987863677779,16.9955180877528,Cloudy
2023-11-06 06:23:50,2,Home Supplies,3202,20.245146709404708,8.37621912329842,76.60834724204969,20.01004558368407,Cloudy
2023-01-12 08:20:40,3,Snacks,1320,30.642308450207487,15.64590643112732,50.38880545109159,12.545370514879703,Cloudy
2022-05-24 07:26:25,5,Electronics,3966,30.3389704509089,0.9430705907482895,71.78180622885708,9.003323515113692,Rainy
2022-03-10 23:37:11,3,Home Supplies,3487,31.85996718236065,3.2549429971700428,88.90571942109696,21.760725736666593,Sunny
2022-11-22 18:24:45,2,Snacks,128,31.008229120647016,12.843872566677351,82.0208416906019,14.55374368064165,Cloudy
2022-07-07 21:38:36,3,Home Supplies,4267,26.320336622107156,0.16995996776612676,65.79334216469988,22.254111296217577,Sunny
2023-07-02 18:21:24,1,Electronics,653,29.610145971265624,2.858878254847237,47.61969393186054,12.77506515799484,Rainy
2022-03-31 14:40:10,4,Home Supplies,2543,27.737544680968924,19.759262377972192,59.181764985429794,18.316659574099827,Cloudy
2023-07-17 16:11:17,5,Electronics,1435,20.716083848405425,,46.270109243355606,5.788096140693185,Rainy
2022-05-08 23:44:10,3,Snacks,657,30.875875102118073,2.921808010828768,82.83515339127075,17.223038096428375,Cloudy
2023-06-18 03:30:33,2,Home Supplies,2480,23.752259673302923,7.235035853590763,82.9430584177581,8.618996637937322,Cloudy
2022-06-14 00:30:58,5,Electronics,2094,19.534981629747634,12.458052166651836,52.86015725728409,9.320568531682591,Sunny
2023-11-04 04:36:30,1,Home Supplies,435,33.512630497449926,8.36875975713384,57.26585706528094,13.461384880915311,Cloudy
2022-08-26 08:37:24,3,Home Supplies,4998,21.536537678477185,7.485490810599023,50.66783508351482,7.792295419569635,Rainy
2022-11-06 06:46:07,5,Electronics,2199,33.6496994145304,3.984928925888951,50.119531122610134,17.303359653065257,Rainy
2023-07-11 17:21:48,5,Beverages,4885,22.605358601515405,8.793625876868926,41.58001008292524,21.59636288191781,Sunny
2022-08-16 02:27:54,5,Electronics,3088,32.14589767651575,17.677849434968127,72.09426098159773,11.435056163320926,Cloudy
2023-05-08 07:31:17,1,Clothing,118,24.036952498159444,14.816763071109191,49.40315224332441,9.303735712135847,Cloudy
2023-12-27 14:38:04,2,Snacks,532,24.770521972027748,4.45048617349814,62.31040437197191,16.484159260095907,Sunny
2023-02-09 05:33:57,4,Clothing,3457,27.94361731567372,7.184451473644959,72.60187866810115,18.825527477807825,Rainy
2023-10-28 10:51:33,1,Beverages,892,21.222363339133366,10.860077200804387,51.04705894424098,10.756816298578421,Rainy
2022-05-29 09:41:15,1,Electronics,4152,32.29686287891258,3.42607113019755,78.43636474329998,17.24619658303902,Sunny
2022-06-05 15:36:12,5,Beverages,3416,19.952005933375407,19.65507274668262,83.89998973789167,18.315905960410287,Sunny
2022-10-05 02:46:39,3,Clothing,2600,29.42141035453022,11.095214543325918,54.19273403421206,5.635826144771898,Sunny
2023-09-29 22:06:18,4,Snacks,2603,33.970782920632985,13.539329117501886,47.42272365793926,15.935130409210581,Cloudy
2023-01-22 09:12:40,1,Home Supplies,320,19.292258271492866,10.53592965550347,45.080972810022075,24.36319434559923,Cloudy
2022-01-10 10:32:10,5,Home Supplies,4975,22.900039857540705,13.121762947993235,43.36087033144361,23.505327908730436,Rainy
2022-12-29 03:51:12,1,Snacks,1401,18.329024696458262,3.1476962359463356,78.94110187351859,12.873700579442993,Rainy
2022-08-01 06:07:39,1,Clothing,2124,24.292727871339633,6.672918406587554,74.98981681187341,15.874016655530612,Rainy
2023-06-15 04:50:58,1,Beverages,886,23.603947912244266,13.024177660639056,70.86876982112756,22.261362394276684,Sunny
2023-03-27 05:52:03,1,Snacks,4942,30.268639178276327,4.236690685424966,44.1598669256017,9.481190386550116,Cloudy
2022-02-15 19:18:07,2,Beverages,754,30.880304756133366,16.259586249577534,60.37111171815596,21.556044765516834,Rainy
2022-01-07 03:09:28,4,Home Supplies,2485,17.580056485057256,2.1078870576455566,59.82529881233505,13.820595808046107,Rainy
2022-11-12 06:15:03,3,Home Supplies,1939,30.12268949974407,19.120806431438776,60.55423213154138,17.16858101598904,Sunny
2023-01-18 15:01:20,4,Snacks,3867,17.219792468654823,9.160364438370072,77.72612422505475,6.564955590856282,Sunny
2022-10-03 21:56:21,3,Beverages,952,16.908945695867242,7.195742738106574,76.08891977425841,13.86565703827037,Sunny
2023-03-16 16:21:56,1,Clothing,249,22.881384598834703,2.8799140384683586,71.18199447244655,24.49343864940253,Sunny
2023-05-11 10:05:15,2,Clothing,1459,26.33260256877587,2.409646139643624,47.91948348478937,15.412017228697643,Sunny
2023-09-20 10:51:20,3,Electronics,2529,33.34526446478485,2.595102790124857,68.51990330087507,22.92302457537134,Rainy
2023-03-28 16:02:00,1,Clothing,664,20.98860780669705,14.136392949810537,87.73594997908555,22.389817635070585,Sunny
2022-04-16 06:00:27,5,Electronics,251,28.345801090697734,12.729483422495868,61.666270167918896,22.01081095684813,Rainy
